path,locus,ntaxa,chars_count,site_count,conserved_sites,proportion_cons_sites,variable_sites,proportion_var_sites,parsimony_informative_sites,proportion_pars_inf_sites,missing_data,proportion_missing_data,gc_content,at_content,?,-,A,C,G,T,N,R,Y,S,W,K,M,B,D,H,V,.,
shrew-nexus-clean-trimmed/uce-3642.nexus,uce-3642,67,34840,520,403,0.775,117,0.225,48,0.09230769230769231,4669,0.1340126291618829,0.4030711825487945,0.4629161882893226,0,4669,7935,6962,7081,8193,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3647.nexus,uce-3647,67,69881,1043,849,0.8139980824544583,194,0.1860019175455417,52,0.04985618408437201,26185,0.3747084329073711,0.21901518295387873,0.40627638413875017,0,26185,14037,7942,7363,14354,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3648.nexus,uce-3648,69,65757,953,778,0.8163693599160545,175,0.18363064008394545,43,0.04512067156348373,12590,0.19146250589290875,0.3163009261371413,0.49223656796994997,0,12590,16385,10430,10369,15983,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3650.nexus,uce-3650,66,45078,683,602,0.8814055636896047,81,0.11859443631039532,4,0.005856515373352855,2842,0.06304627534495763,0.34580061227206177,0.5911531123829806,0,2842,13186,7761,7827,13462,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3655.nexus,uce-3655,77,88473,1149,921,0.8015665796344648,228,0.19843342036553524,66,0.057441253263707574,23540,0.2660698744249658,0.29900647655216844,0.43492364902286573,0,23540,21155,12202,14252,17324,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3657.nexus,uce-3657,71,16330,230,203,0.8826086956521739,27,0.11739130434782609,16,0.06956521739130435,385,0.02357624004898959,0.39442743417023884,0.5819963257807715,0,385,4068,3120,3321,5436,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3658.nexus,uce-3658,44,30712,698,485,0.6948424068767909,213,0.30515759312320917,65,0.09312320916905444,3519,0.11458061995311279,0.4146262047408179,0.4707931753060693,0,3519,8014,7027,5707,6445,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3659.nexus,uce-3659,74,95386,1289,991,0.7688130333591932,298,0.23118696664080682,87,0.06749418153607448,42575,0.4463443272597656,0.19985113119325687,0.35380454154697755,0,42575,16899,10149,8914,16849,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3660.nexus,uce-3660,75,26025,347,217,0.6253602305475504,130,0.3746397694524496,29,0.08357348703170028,1022,0.03926993275696446,0.3369068203650336,0.623823246878002,0,1022,8571,4506,4262,7664,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3661.nexus,uce-3661,63,13797,219,199,0.908675799086758,20,0.091324200913242,7,0.0319634703196347,280,0.020294266869609334,0.49633978401101686,0.48336594911937375,0,280,3548,2896,3952,3121,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3662.nexus,uce-3662,76,70224,924,615,0.6655844155844156,309,0.3344155844155844,111,0.12012987012987013,17110,0.24364889496468445,0.19933356117566645,0.5570175438596491,0,17110,19814,6854,7144,19302,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3664.nexus,uce-3664,74,21756,294,258,0.8775510204081632,36,0.12244897959183673,12,0.04081632653061224,573,0.026337562051847768,0.35181099466813753,0.6218514432800147,0,573,7205,3307,4347,6324,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3667.nexus,uce-3667,74,64306,869,725,0.8342922899884925,144,0.16570771001150747,46,0.05293440736478711,15066,0.2342860697291077,0.27672378938201725,0.48899014088887505,0,15066,16860,8012,9783,14585,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3668.nexus,uce-3668,80,38160,477,449,0.9412997903563941,28,0.05870020964360587,6,0.012578616352201259,1107,0.02900943396226415,0.500524109014675,0.4704664570230608,0,1107,8524,8934,10166,9429,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3669.nexus,uce-3669,77,24794,322,254,0.7888198757763976,68,0.2111801242236025,14,0.043478260869565216,775,0.03125756231346293,0.37045252883762203,0.5982899088489151,0,775,7497,5238,3947,7337,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3670.nexus,uce-3670,56,54320,970,848,0.8742268041237113,122,0.12577319587628866,32,0.032989690721649485,16335,0.3007179675994109,0.30169366715758467,0.3975883652430044,0,16335,10697,8750,7638,10900,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3671.nexus,uce-3671,85,104890,1234,1016,0.8233387358184765,218,0.1766612641815235,96,0.07779578606158834,29855,0.28463151873391174,0.3913528458384975,0.3240156354275908,0,29855,18627,20838,20211,15359,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3674.nexus,uce-3674,42,7182,171,164,0.9590643274853801,7,0.04093567251461988,3,0.017543859649122806,86,0.011974380395433026,0.3175995544416597,0.6704260651629073,0,86,2118,1329,952,2697,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3675.nexus,uce-3675,19,1919,101,99,0.9801980198019802,2,0.019801980198019802,1,0.009900990099009901,24,0.012506513809275664,0.27462219906201146,0.7128712871287128,0,24,693,227,300,675,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3676.nexus,uce-3676,83,47559,573,534,0.9319371727748691,39,0.06806282722513089,11,0.019197207678883072,2073,0.04358796442313757,0.39081982379780905,0.5655922117790534,0,2073,12918,9052,9535,13981,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3678.nexus,uce-3678,56,32648,583,538,0.9228130360205832,45,0.07718696397941681,9,0.015437392795883362,5267,0.1613268806665033,0.461038961038961,0.37763415829453567,0,5267,5347,8699,6353,6982,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3680.nexus,uce-3680,74,51726,699,473,0.6766809728183119,226,0.32331902718168815,93,0.13304721030042918,6961,0.13457448865174187,0.3580984417894289,0.5073270695588292,0,6961,12591,10059,8464,13651,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3681.nexus,uce-3681,25,8675,347,309,0.8904899135446686,38,0.10951008645533142,8,0.023054755043227664,1587,0.18293948126801152,0.39043227665706054,0.42662824207492794,0,1587,1908,1992,1395,1793,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3682.nexus,uce-3682,36,15228,423,381,0.900709219858156,42,0.09929078014184398,10,0.02364066193853428,689,0.045245600210139215,0.26681113737851325,0.6879432624113475,0,689,4887,1952,2111,5589,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3683.nexus,uce-3683,74,48100,650,490,0.7538461538461538,160,0.24615384615384617,74,0.11384615384615385,5303,0.11024948024948025,0.24216216216216216,0.6475883575883576,0,5303,14319,5468,6180,16830,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3686.nexus,uce-3686,43,16297,379,346,0.9129287598944591,33,0.0870712401055409,7,0.018469656992084433,864,0.05301589249555133,0.3768178192305332,0.5701662882739155,0,864,4136,3534,2607,5156,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3687.nexus,uce-3687,35,8855,253,223,0.8814229249011858,30,0.11857707509881422,5,0.019762845849802372,515,0.05815923207227555,0.3852060982495765,0.5566346696781479,0,515,2194,1603,1808,2735,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3688.nexus,uce-3688,69,44988,652,502,0.7699386503067485,150,0.23006134969325154,76,0.1165644171779141,2991,0.06648439583889038,0.3963279096647995,0.5371876944963101,0,2991,11980,10184,7646,12187,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3689.nexus,uce-3689,48,15792,329,251,0.7629179331306991,78,0.23708206686930092,16,0.0486322188449848,1278,0.08092705167173252,0.3683510638297872,0.5507218844984803,0,1278,4458,2405,3412,4239,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3692.nexus,uce-3692,69,24909,361,301,0.8337950138504155,60,0.16620498614958448,22,0.060941828254847646,339,0.013609538720944237,0.41165843670962304,0.5747320245694327,0,339,7060,5639,4615,7256,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3693.nexus,uce-3693,6,1626,271,225,0.8302583025830258,46,0.16974169741697417,7,0.025830258302583026,49,0.03013530135301353,0.36469864698646987,0.6051660516605166,0,49,467,294,299,517,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3694.nexus,uce-3694,75,36450,486,407,0.8374485596707819,79,0.16255144032921812,14,0.02880658436213992,3642,0.09991769547325102,0.2728669410150892,0.6272153635116599,0,3642,11803,4899,5047,11059,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3695.nexus,uce-3695,72,34560,480,349,0.7270833333333333,131,0.27291666666666664,37,0.07708333333333334,1746,0.050520833333333334,0.2875289351851852,0.6619502314814815,0,1746,12555,4623,5314,10322,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3696.nexus,uce-3696,84,98196,1169,1011,0.864841745081266,158,0.13515825491873396,39,0.033361847733105215,25556,0.26025500020367426,0.2620778850462341,0.47766711475009166,0,25556,22992,12329,13406,23913,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3698.nexus,uce-3698,70,84210,1203,1092,0.9077306733167082,111,0.09226932668329177,38,0.03158769742310889,32145,0.38172426077662985,0.26526540790879943,0.3530103313145707,0,32145,9534,12253,10085,20193,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3699.nexus,uce-3699,61,17385,285,204,0.7157894736842105,81,0.28421052631578947,22,0.07719298245614035,628,0.036123094621800404,0.3422490652861662,0.6216278400920333,0,628,5852,3946,2004,4955,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3701.nexus,uce-3701,77,39501,513,441,0.8596491228070176,72,0.14035087719298245,14,0.02729044834307992,4248,0.10754158122579176,0.3491557175767702,0.5433027011974381,0,4248,10680,8149,5643,10781,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3702.nexus,uce-3702,76,61104,804,689,0.8569651741293532,115,0.14303482587064675,30,0.03731343283582089,11229,0.1837686567164179,0.3120744959413459,0.5041568473422362,0,11229,13379,9808,9261,17427,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3703.nexus,uce-3703,80,64800,810,634,0.782716049382716,176,0.21728395061728395,65,0.08024691358024691,9664,0.1491358024691358,0.2760648148148148,0.5747993827160494,0,9664,15499,7730,10159,21748,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3707.nexus,uce-3707,21,8337,397,393,0.9899244332493703,4,0.010075566750629723,4,0.010075566750629723,747,0.08960057574667146,0.281156291231858,0.6292431330214705,0,747,2070,1288,1056,3176,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3709.nexus,uce-3709,21,11886,566,511,0.9028268551236749,55,0.09717314487632508,20,0.0353356890459364,2981,0.2507992596331819,0.23271075214538112,0.516489988221437,0,2981,2736,1553,1213,3403,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3711.nexus,uce-3711,31,25234,814,611,0.7506142506142506,203,0.2493857493857494,81,0.09950859950859951,8412,0.33335975271459145,0.2175239755884917,0.44911627169691687,0,8412,6237,2858,2631,5096,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3713.nexus,uce-3713,63,29421,467,316,0.6766595289079229,151,0.3233404710920771,49,0.10492505353319058,3748,0.12739199891234151,0.313211651541416,0.5593963495462425,0,3748,8117,4757,4458,8341,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3715.nexus,uce-3715,69,39882,578,424,0.7335640138408305,154,0.2664359861591695,57,0.0986159169550173,4859,0.1218344115139662,0.3876184744997743,0.49054711398625944,0,4859,9988,8282,7177,9576,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3716.nexus,uce-3716,12,3624,302,237,0.7847682119205298,65,0.2152317880794702,36,0.11920529801324503,382,0.1054083885209713,0.4826158940397351,0.4119757174392936,0,382,664,857,892,829,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3722.nexus,uce-3722,61,48983,803,573,0.7135740971357409,230,0.286425902864259,59,0.07347447073474471,4183,0.08539697446052712,0.32721556458363105,0.5873874609558418,0,4183,14038,8583,7445,14734,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3723.nexus,uce-3723,62,28768,464,423,0.9116379310344828,41,0.08836206896551724,9,0.01939655172413793,3895,0.13539349276974416,0.34687847608453837,0.5177280311457174,0,3895,5816,4553,5426,9078,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3724.nexus,uce-3724,72,50400,700,570,0.8142857142857143,130,0.18571428571428572,39,0.055714285714285716,8904,0.17666666666666667,0.3440873015873016,0.47924603174603175,0,8904,12905,7505,9837,11249,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3725.nexus,uce-3725,69,49611,719,636,0.8845618915159944,83,0.11543810848400557,23,0.031988873435326845,10602,0.21370260627683377,0.363770131624035,0.4225272620991312,0,10602,12338,6643,11404,8624,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3730.nexus,uce-3730,69,42090,610,534,0.8754098360655738,76,0.12459016393442623,34,0.05573770491803279,3342,0.07940128296507484,0.3344737467331908,0.5861249703017344,0,3342,12000,6953,7125,12670,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3732.nexus,uce-3732,32,9440,295,232,0.7864406779661017,63,0.2135593220338983,14,0.04745762711864407,610,0.0646186440677966,0.5459745762711864,0.38940677966101694,0,610,1897,2748,2406,1779,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3733.nexus,uce-3733,77,48048,624,422,0.6762820512820513,202,0.32371794871794873,62,0.09935897435897435,5295,0.1102022977022977,0.34255328005328006,0.5472444222444223,0,5295,12789,8880,7579,13505,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3734.nexus,uce-3734,40,15920,398,341,0.8567839195979899,57,0.14321608040201006,13,0.032663316582914576,3262,0.2048994974874372,0.28869346733668344,0.5064070351758794,0,3262,3944,2478,2118,4118,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3738.nexus,uce-3738,19,11989,631,589,0.9334389857369255,42,0.06656101426307448,3,0.004754358161648178,2020,0.16848778046542665,0.25715238969054965,0.5743598298440237,0,2020,3136,1471,1612,3750,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3740.nexus,uce-3740,64,46144,721,614,0.8515950069348127,107,0.14840499306518723,37,0.05131761442441054,14519,0.3146454576976422,0.19833564493758668,0.48701889736477116,0,14519,12649,4676,4476,9824,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3742.nexus,uce-3742,76,46512,612,508,0.8300653594771242,104,0.16993464052287582,44,0.0718954248366013,5485,0.1179265565875473,0.4365755073959408,0.4454979360165119,0,5485,10911,8146,12160,9810,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3743.nexus,uce-3743,81,96633,1193,999,0.837384744341995,194,0.16261525565800503,68,0.05699916177703269,26744,0.2767584572558029,0.36414061448987406,0.35910092825432305,0,26744,21618,16240,18948,13083,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3744.nexus,uce-3744,44,10384,236,216,0.9152542372881356,20,0.0847457627118644,13,0.05508474576271186,170,0.016371340523882897,0.4883474576271186,0.4952812018489985,0,170,2810,2714,2357,2333,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3745.nexus,uce-3745,9,2619,291,259,0.8900343642611683,32,0.10996563573883161,3,0.010309278350515464,120,0.045819014891179836,0.32531500572737687,0.6288659793814433,0,120,700,460,392,947,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3746.nexus,uce-3746,77,51436,668,546,0.8173652694610778,122,0.18263473053892215,53,0.07934131736526946,14623,0.2842950462710942,0.2532273116105451,0.4624776421183607,0,14623,11911,6245,6780,11877,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3747.nexus,uce-3747,57,37050,650,555,0.8538461538461538,95,0.14615384615384616,40,0.06153846153846154,6668,0.17997300944669364,0.3982186234817814,0.42180836707152497,0,6668,8255,6895,7859,7373,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3750.nexus,uce-3750,62,16244,262,205,0.7824427480916031,57,0.21755725190839695,25,0.09541984732824428,343,0.02111548879586309,0.30066486087170646,0.6782196503324305,0,343,6350,2794,2090,4667,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3752.nexus,uce-3752,75,57600,768,602,0.7838541666666666,166,0.21614583333333334,84,0.109375,2566,0.04454861111111111,0.39947916666666666,0.5559722222222222,0,2566,17527,11182,11828,14497,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3755.nexus,uce-3755,36,18504,514,467,0.9085603112840467,47,0.0914396887159533,3,0.005836575875486381,6401,0.345925205361003,0.18531128404669261,0.46876351059230437,0,6401,4222,1329,2100,4452,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3757.nexus,uce-3757,73,48472,664,544,0.8192771084337349,120,0.18072289156626506,57,0.0858433734939759,4936,0.10183198547615117,0.33175854101336855,0.5664094735104803,0,4936,14156,8708,7373,13299,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3758.nexus,uce-3758,64,16384,256,251,0.98046875,5,0.01953125,3,0.01171875,275,0.01678466796875,0.29058837890625,0.692626953125,0,275,6007,2515,2246,5341,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3759.nexus,uce-3759,75,39075,521,445,0.8541266794625719,76,0.14587332053742802,29,0.05566218809980806,7614,0.1948560460652591,0.28117722328854766,0.5239667306461933,0,7614,11035,5323,5664,9439,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3761.nexus,uce-3761,61,17385,285,256,0.8982456140350877,29,0.10175438596491228,18,0.06315789473684211,790,0.0454414725337935,0.48415300546448087,0.47040552200172564,0,790,3817,4403,4014,4361,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3764.nexus,uce-3764,12,4380,365,347,0.9506849315068493,18,0.049315068493150684,2,0.005479452054794521,1056,0.2410958904109589,0.2968036529680365,0.4621004566210046,0,1056,1045,692,608,979,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3767.nexus,uce-3767,66,70422,1067,791,0.7413308341143393,276,0.25866916588566075,86,0.08059981255857544,22578,0.32061003663627846,0.2531595240123825,0.4262304393513391,0,22578,14776,9175,8653,15240,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3770.nexus,uce-3770,71,23501,331,308,0.9305135951661632,23,0.06948640483383686,3,0.00906344410876133,597,0.025403174333007105,0.2942427981788009,0.680354027488192,0,597,7899,3247,3668,8090,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3771.nexus,uce-3771,69,69621,1009,862,0.8543111992071358,147,0.14568880079286423,42,0.04162537165510406,13015,0.18694072190861952,0.327042128093535,0.48601714999784545,0,13015,18471,12404,10365,15366,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3772.nexus,uce-3772,63,52416,832,740,0.8894230769230769,92,0.11057692307692307,38,0.04567307692307692,13247,0.2527281746031746,0.25213675213675213,0.4951350732600733,0,13247,13417,7250,5966,12536,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3774.nexus,uce-3774,52,10816,208,200,0.9615384615384616,8,0.038461538461538464,6,0.028846153846153848,228,0.021079881656804734,0.33931213017751477,0.6396079881656804,0,228,3159,1938,1732,3759,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3775.nexus,uce-3775,66,13992,212,162,0.7641509433962265,50,0.2358490566037736,11,0.05188679245283019,358,0.02558604917095483,0.547455688965123,0.4269582618639222,0,358,3656,3711,3949,2318,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3776.nexus,uce-3776,78,15912,204,178,0.8725490196078431,26,0.12745098039215685,6,0.029411764705882353,140,0.008798391151332328,0.5533559577677225,0.4378456510809452,0,140,2946,5262,3543,4021,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3778.nexus,uce-3778,75,33900,452,411,0.9092920353982301,41,0.09070796460176991,14,0.030973451327433628,1668,0.049203539823008846,0.4011504424778761,0.549646017699115,0,1668,8871,7921,5678,9762,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3782.nexus,uce-3782,46,19826,431,322,0.7470997679814385,109,0.2529002320185615,39,0.09048723897911833,2057,0.10375264803793,0.31862201150005043,0.5776253404620195,0,2057,5668,2546,3771,5784,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3783.nexus,uce-3783,82,54530,665,515,0.7744360902255639,150,0.22556390977443608,42,0.06315789473684211,3655,0.06702732440858243,0.35420869246286446,0.578763983128553,0,3655,16231,8384,10931,15329,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3784.nexus,uce-3784,37,26677,721,657,0.9112343966712899,64,0.08876560332871013,15,0.020804438280166437,7488,0.2806912321475428,0.389136709525059,0.33017205832739815,0,7488,4564,5178,5203,4244,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3785.nexus,uce-3785,76,63080,830,758,0.9132530120481928,72,0.08674698795180723,14,0.016867469879518072,17471,0.27696575776791377,0.2685003170577045,0.45453392517438174,0,17471,16298,8078,8859,12374,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3786.nexus,uce-3786,13,3237,249,171,0.6867469879518072,78,0.3132530120481928,58,0.23293172690763053,191,0.059005251776336115,0.4779116465863454,0.46308310163731853,0,191,665,724,823,834,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3788.nexus,uce-3788,78,37206,477,378,0.7924528301886793,99,0.20754716981132076,45,0.09433962264150944,2115,0.05684567005321722,0.3015642638284148,0.641590066118368,0,2115,12150,5602,5618,11721,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3789.nexus,uce-3789,68,36108,531,409,0.7702448210922788,122,0.2297551789077213,42,0.07909604519774012,6451,0.17865846903733246,0.3176027473136147,0.5037387836490529,0,6451,10461,6980,4488,7728,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3792.nexus,uce-3792,81,81810,1010,821,0.8128712871287128,189,0.18712871287128713,52,0.05148514851485148,21009,0.2568023469013568,0.27906123945727906,0.46413641364136415,0,21009,18204,10325,12505,19767,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3799.nexus,uce-3799,76,68020,895,648,0.7240223463687151,247,0.2759776536312849,106,0.11843575418994413,17089,0.2512349309026757,0.2847103793002058,0.4640546897971185,0,17089,16704,8020,11346,14861,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3801.nexus,uce-3801,71,63119,889,585,0.6580427446569179,304,0.34195725534308213,119,0.13385826771653545,19518,0.30922543132812624,0.2290752388345823,0.46169932983729145,0,19518,15087,7419,7040,14055,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3803.nexus,uce-3803,34,17714,521,428,0.8214971209213052,93,0.1785028790786948,24,0.046065259117082535,1628,0.09190470814045387,0.46240261939708704,0.4456926724624591,0,1628,3854,4109,4082,4041,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3804.nexus,uce-3804,61,44225,725,544,0.7503448275862069,181,0.2496551724137931,76,0.10482758620689656,11482,0.25962690785754666,0.3275070661390616,0.41286602600339173,0,11482,9341,7257,7227,8918,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3806.nexus,uce-3806,65,25025,385,346,0.8987012987012987,39,0.1012987012987013,10,0.025974025974025976,1139,0.04551448551448552,0.49066933066933066,0.46381618381618384,0,1139,5232,5391,6888,6375,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3807.nexus,uce-3807,76,46360,610,441,0.7229508196721312,169,0.27704918032786885,84,0.1377049180327869,3208,0.06919758412424504,0.4944995685936152,0.43630284728213975,0,3208,10080,10934,11991,10147,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3808.nexus,uce-3808,81,47952,592,496,0.8378378378378378,96,0.16216216216216217,23,0.03885135135135135,3051,0.06362612612612613,0.42104604604604606,0.5153278278278278,0,3051,11095,9080,11110,13616,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3810.nexus,uce-3810,74,52836,714,541,0.757703081232493,173,0.242296918767507,50,0.0700280112044818,8346,0.15796048148989325,0.3983836777954425,0.44365584071466424,0,8346,10989,11187,9862,12452,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3811.nexus,uce-3811,41,8200,200,185,0.925,15,0.075,5,0.025,126,0.015365853658536585,0.33378048780487807,0.6508536585365854,0,126,2497,1527,1210,2840,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3813.nexus,uce-3813,64,29440,460,379,0.8239130434782609,81,0.17608695652173914,20,0.043478260869565216,3256,0.11059782608695652,0.35733695652173914,0.5320652173913043,0,3256,8228,5137,5383,7436,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3817.nexus,uce-3817,40,10040,251,227,0.9043824701195219,24,0.09561752988047809,15,0.05976095617529881,286,0.02848605577689243,0.5049800796812749,0.46653386454183265,0,286,2345,2512,2558,2339,0,0,0,0,0,0,0,0,0,0,0,0,
shrew-nexus-clean-trimmed/uce-3821.nexus,uce-3821,45,9585,213,192,0.9014084507042254,21,0.09859154929577464,7,0.03286384976525822,395,0.04121022430881586,0.5100678142931664,0.44872196139801773,0,395,2517,1501,3388,1784,0,0,0,0,0,0,0,0,0,0,0,0,
